datetime,kp
2012-07-08 16:33:33,0.85988
2012-07-08 16:43:32,0.857071
2012-07-08 16:53:32,0.854254
2012-07-08 17:03:32,0.851446
2012-07-08 17:13:32,0.848647
2012-07-08 17:23:32,0.84587
2012-07-08 17:33:32,0.84312
2012-07-08 17:43:32,0.8404
2012-07-08 17:53:32,0.837719
2012-07-08 18:03:32,0.835084
2012-07-08 18:13:32,0.832498
2012-07-08 18:23:32,0.829963
2012-07-08 18:33:32,0.82749
2012-07-08 18:43:32,0.825081
2012-07-08 18:53:32,0.82274
2012-07-08 19:03:32,0.82047
2012-07-08 19:13:32,0.818282
2012-07-08 19:23:32,0.816171
2012-07-08 19:33:32,0.814142
2012-07-08 19:43:32,0.815317
2012-07-08 19:53:32,0.816531
2012-07-08 20:03:32,0.817669
2012-07-08 20:13:32,0.818735
2012-07-08 20:23:32,0.819722
2012-07-08 20:33:32,0.82063
2012-07-08 20:43:32,0.821456
2012-07-08 20:53:33,0.822197
2012-07-08 21:03:33,0.822856
2012-07-08 21:13:33,0.823427
2012-07-08 21:23:33,0.823913
2012-07-08 21:33:33,0.824312
2012-07-08 21:43:33,0.824626
2012-07-08 21:53:33,0.824849
2012-07-08 22:03:33,0.824986
2012-07-08 22:13:33,0.825038
2012-07-08 22:23:33,0.825001
2012-07-08 22:33:33,0.824876
2012-07-08 22:43:33,0.824665
2012-07-08 22:53:33,0.824371
2012-07-08 23:03:33,0.823991
2012-07-08 23:13:33,0.82353
2012-07-08 23:23:33,0.82299
2012-07-08 23:33:33,0.822368
2012-07-08 23:43:33,0.82167
2012-07-08 23:53:33,0.820894
2012-07-09 00:03:32,0.820053
2012-07-09 00:13:32,0.819137
2012-07-09 00:23:32,0.818154
2012-07-09 00:33:32,0.817103
2012-07-09 00:43:32,0.815991
2012-07-09 00:53:32,0.814821
2012-07-09 01:03:32,0.813597
2012-07-09 01:13:32,0.812319
2012-07-09 01:23:32,0.810988
2012-07-09 01:33:32,0.809616
2012-07-09 01:43:32,0.808196
2012-07-09 01:53:32,0.80764
2012-07-09 02:03:32,0.809195
2012-07-09 02:13:32,0.810824
2012-07-09 02:23:32,0.812512
2012-07-09 02:33:32,0.814274
2012-07-09 02:43:32,0.816093
2012-07-09 02:53:32,0.817976
2012-07-09 03:03:32,0.819912
2012-07-09 03:13:32,0.821899
2012-07-09 03:23:32,0.823936
2012-07-09 03:33:32,0.826022
2012-07-09 03:43:32,0.828149
2012-07-09 03:53:32,0.830321
2012-07-09 04:03:32,0.832521
2012-07-09 04:13:33,0.834764
2012-07-09 04:23:33,0.837028
2012-07-09 04:33:33,0.839321
2012-07-09 04:43:33,0.841629
2012-07-09 04:53:33,0.843965
2012-07-09 05:03:33,0.846308
2012-07-09 05:13:33,0.848667
2012-07-09 05:23:33,0.85103
2012-07-09 05:33:33,0.853403
2012-07-09 05:43:33,0.855772
2012-07-09 05:53:33,0.858142
2012-07-09 06:03:33,0.860502
2012-07-09 06:13:33,0.862856
2012-07-09 06:23:33,0.865201
2012-07-09 06:33:33,0.867524
2012-07-09 06:43:33,0.869833
2012-07-09 06:53:33,0.87212
2012-07-09 07:03:33,0.874377
2012-07-09 07:13:32,0.876608
2012-07-09 07:23:32,0.878805
2012-07-09 07:33:32,0.880974
2012-07-09 07:43:32,0.883103
2012-07-09 07:53:32,0.885192
2012-07-09 08:03:32,0.887238
2012-07-09 08:13:32,0.889237
2012-07-09 08:23:32,0.891191
2012-07-09 08:32:01,0.892887
2012-07-09 08:42:00,0.894746
2012-07-09 08:51:50,0.896528
2012-07-09 09:01:23,0.898219
2012-07-09 09:11:20,0.899903
2012-07-09 09:21:20,0.901534
2012-07-09 09:31:20,0.90309
2012-07-09 09:41:21,0.904593
2012-07-09 09:51:20,0.906017
2012-07-09 10:01:20,0.907378
2012-07-09 10:11:20,0.908661
2012-07-09 10:21:21,0.909879
2012-07-09 10:31:20,0.911017
2012-07-09 10:41:21,0.912073
2012-07-09 10:51:20,0.913055
2012-07-09 11:01:20,0.913958
2012-07-09 11:11:20,0.914772
2012-07-09 11:21:20,0.915504
2012-07-09 11:31:20,0.916153
2012-07-09 11:41:18,0.916721
2012-07-09 11:51:20,0.917198
2012-07-09 12:01:20,0.917584
2012-07-09 12:11:21,0.917883
2012-07-09 12:21:20,0.918097
2012-07-09 12:31:21,0.918222
2012-07-09 12:41:25,0.918251
2012-07-09 12:51:39,0.918173
2012-07-09 13:01:40,0.918032
2012-07-09 13:11:41,0.917799
2012-07-09 13:21:40,0.917489
2012-07-09 13:31:40,0.917093
2012-07-09 13:41:38,0.916621
2012-07-09 13:51:36,0.916067
2012-07-09 14:01:35,0.915435
2012-07-09 14:11:33,0.914732
2012-07-09 14:21:31,0.913951
2012-07-09 14:31:28,0.913113
2012-07-09 14:41:24,0.912204
2012-07-09 14:51:21,0.911235
2012-07-09 15:01:19,0.910199
2012-07-09 15:11:14,0.909122
2012-07-09 15:21:16,0.907966
2012-07-09 15:31:21,0.906751
2012-07-09 15:41:25,0.905497
2012-07-09 15:51:27,0.904219
2012-07-09 16:01:30,0.902901
2012-07-09 16:11:30,0.901581
2012-07-09 16:21:34,0.900223
2012-07-09 16:31:36,0.898861
2012-07-09 16:41:38,0.897508
2012-07-09 16:51:37,0.896166
2012-07-09 17:01:40,0.894825
2012-07-09 17:11:38,0.893524
2012-07-09 17:21:40,0.892243
2012-07-09 17:31:39,0.891004
2012-07-09 17:41:35,0.889823
2012-07-09 17:51:35,0.888681
2012-07-09 18:01:30,0.887614
2012-07-09 18:11:33,0.886574
2012-07-09 18:21:25,0.885651
2012-07-09 18:31:28,0.884761
2012-07-09 18:41:22,0.88398
2012-07-09 18:51:25,0.883253
2012-07-09 19:01:23,0.882632
2012-07-09 19:11:15,0.882122
2012-07-09 19:21:22,0.881653
2012-07-09 19:31:13,0.88133
2012-07-09 19:41:20,0.88106
2012-07-09 19:51:16,0.882907
2012-07-09 20:01:16,0.88614
2012-07-09 20:11:23,0.889309
2012-07-09 20:21:16,0.892359
2012-07-09 20:31:26,0.89536
2012-07-09 20:41:27,0.898248
2012-07-09 20:51:28,0.901027
2012-07-09 21:01:31,0.903707
2012-07-09 21:11:38,0.906284
2012-07-09 21:21:37,0.908725
2012-07-09 21:31:37,0.911054
2012-07-09 21:41:37,0.913255
2012-07-09 21:51:38,0.915338
2012-07-09 22:01:36,0.917288
2012-07-09 22:11:37,0.919112
2012-07-09 22:21:38,0.920801
2012-07-09 22:31:38,0.922363
2012-07-09 22:41:37,0.923787
2012-07-09 22:51:37,0.92508
2012-07-09 23:01:40,0.926239
2012-07-09 23:11:38,0.927269
2012-07-09 23:21:38,0.928177
2012-07-09 23:31:39,0.92895
2012-07-09 23:41:40,0.929603
2012-07-09 23:51:41,0.930141
2012-07-10 00:01:39,0.930563
2012-07-10 00:11:39,0.930872
2012-07-10 00:21:41,0.931076
2012-07-10 00:31:37,0.931185
2012-07-10 00:41:47,0.931173
2012-07-10 00:51:40,0.931099
2012-07-10 01:01:42,0.930924
2012-07-10 01:11:58,0.93063
2012-07-10 01:22:20,0.930245
2012-07-10 01:32:25,0.929826
2012-07-10 01:42:30,0.930801
2012-07-10 01:52:42,0.933805
2012-07-10 02:02:57,0.936903
2012-07-10 02:13:02,0.940059
2012-07-10 02:23:04,0.943292
2012-07-10 02:33:02,0.946591
2012-07-10 02:43:00,0.949973
2012-07-10 02:53:01,0.953431
2012-07-10 03:03:03,0.956972
2012-07-10 03:13:05,0.960571
2012-07-10 03:23:08,0.964241
2012-07-10 03:33:06,0.967944
2012-07-10 03:43:05,0.9717
2012-07-10 03:53:06,0.975508
2012-07-10 04:03:13,0.979379
2012-07-10 04:13:21,0.983279
2012-07-10 04:23:26,0.987199
2012-07-10 04:33:32,0.991143
2012-07-10 04:43:31,0.995066
2012-07-10 04:53:32,0.999006
2012-07-10 05:03:32,1.00294
2012-07-10 05:13:32,1.00688
2012-07-10 05:23:32,1.01079
2012-07-10 05:33:31,1.01469
2012-07-10 05:43:31,1.01857
2012-07-10 05:53:31,1.02242
2012-07-10 06:03:31,1.02623
2012-07-10 06:13:31,1.03
2012-07-10 06:23:31,1.03373
2012-07-10 06:33:31,1.0374
2012-07-10 06:43:31,1.04102
2012-07-10 06:53:31,1.04457
2012-07-10 07:03:31,1.04805
2012-07-10 07:13:31,1.05146
2012-07-10 07:23:31,1.05478
2012-07-10 07:33:31,1.05802
2012-07-10 07:43:31,1.06116
2012-07-10 07:53:31,1.0642
2012-07-10 08:03:31,1.06713
2012-07-10 08:13:30,1.06995
2012-07-10 08:23:31,1.07265
2012-07-10 08:33:29,1.07523
2012-07-10 08:43:30,1.07768
2012-07-10 08:53:29,1.07998
2012-07-10 09:03:29,1.08216
2012-07-10 09:13:28,1.08419
2012-07-10 09:23:27,1.08607
2012-07-10 09:33:27,1.08781
2012-07-10 09:43:26,1.0894
2012-07-10 09:53:26,1.09083
2012-07-10 10:03:25,1.09211
2012-07-10 10:13:26,1.09324
2012-07-10 10:23:24,1.09422
2012-07-10 10:33:26,1.09504
2012-07-10 10:43:24,1.09571
2012-07-10 10:53:26,1.09623
2012-07-10 11:03:24,1.0966
2012-07-10 11:13:26,1.09682
2012-07-10 11:23:24,1.09689
2012-07-10 11:33:26,1.09683
2012-07-10 11:43:24,1.09662
